!Series_title	"Transcriptomic analysis of human lens and age-related cataract"
!Series_geo_accession	"GSE213546"
!Series_status	"Public on Feb 23 2023"
!Series_submission_date	"Sep 16 2022"
!Series_last_update_date	"Feb 24 2023"
!Series_summary	"As an ageing population trend, age-related cataracts (ARC) continue to be the primary cause of reversible severe vision impairment and blindness worldwide, with an increasing incidence. The primary disease mechanism of ARC formation is metabolic abnormalities and oxidative stress mainly caused by increasing age. Additionally, ultraviolet B exposure, systematic disease factors (diabetes and hypertension), and lifestyle factors (smoking, drinking, and malnutrition) are the risk factors for ARC formation. Although surgical removal of the onset lens and replacement of the intraocular lens is currently the only effective treatment method with a high success rate and a high-cost fee, cataracts have so far lacked effective therapeutic drugs leading to a heavy burden on the patient's family and society. Therefore, we performed transcriptomic analysis of human lens and ARC to investigate the possible pathogenesis of lens opacification in ageing people."
!Series_overall_design	"Total RNA obtained from the anterior lens capsules"
!Series_type	"Expression profiling by array"
!Series_contributor	"Yingying,,Hong"
!Series_contributor	"Yinghong,,Ji"
!Series_sample_id	"GSM6588927 GSM6588928 GSM6588929 GSM6588930 GSM6588931 GSM6588932 "
!Series_contact_name	"Yingying,,Hong"
!Series_contact_email	"20211260009@fudan.edu.cn"
!Series_contact_department	"Ophthalmology"
!Series_contact_institute	"Eye and ENT hospital (Fudan university)"
!Series_contact_address	"No.83 Fenyang Road"
!Series_contact_city	"Shanghai"
!Series_contact_zip/postal_code	"200031"
!Series_contact_country	"China"
!Series_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213546/suppl/GSE213546_RAW.tar"
!Series_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213546/suppl/GSE213546_TableControl_6s_non-normalized_bg.txt.gz"
!Series_supplementary_file	"ftp://ftp.ncbi.nlm.nih.gov/geo/series/GSE213nnn/GSE213546/suppl/GSE213546_normalized_data.txt.gz"
!Series_platform_id	"GPL10558"
!Series_platform_taxid	"9606"
!Series_sample_taxid	"9606"
!Series_relation	"BioProject: https://www.ncbi.nlm.nih.gov/bioproject/PRJNA881318"

!Sample_title	"Human lens-rep1 [capx_2]"	"Human lens-rep2 [capx_3]"	"Human lens-rep3 [capx_m]"	"age related cataract-rep1 [7]"	"age related cataract-rep2 [8]"	"age related cataract-rep3 [M(5,6,9)]"
!Sample_geo_accession	"GSM6588927"	"GSM6588928"	"GSM6588929"	"GSM6588930"	"GSM6588931"	"GSM6588932"
!Sample_status	"Public on Feb 23 2023"	"Public on Feb 23 2023"	"Public on Feb 23 2023"	"Public on Feb 23 2023"	"Public on Feb 23 2023"	"Public on Feb 23 2023"
!Sample_submission_date	"Sep 16 2022"	"Sep 16 2022"	"Sep 16 2022"	"Sep 16 2022"	"Sep 16 2022"	"Sep 16 2022"
!Sample_last_update_date	"Feb 23 2023"	"Feb 23 2023"	"Feb 23 2023"	"Feb 23 2023"	"Feb 23 2023"	"Feb 23 2023"
!Sample_type	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"	"RNA"
!Sample_channel_count	"1"	"1"	"1"	"1"	"1"	"1"
!Sample_source_name_ch1	"anterior lens capsules"	"anterior lens capsules"	"anterior lens capsules"	"anterior lens capsules"	"anterior lens capsules"	"anterior lens capsules"
!Sample_organism_ch1	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"	"Homo sapiens"
!Sample_characteristics_ch1	"tissue: Human lens"	"tissue: Human lens"	"tissue: Human lens"	"tissue: age related cataract"	"tissue: age related cataract"	"tissue: age related cataract"
!Sample_molecule_ch1	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"	"total RNA"
!Sample_extract_protocol_ch1	"RNA was extracted with Trizol reagent, followed by clean-up and DNase I treatment with Illumina TotalPrep RAN amplicaiton kit in accordance with the prescribed protocol provided with the kit."	"RNA was extracted with Trizol reagent, followed by clean-up and DNase I treatment with Illumina TotalPrep RAN amplicaiton kit in accordance with the prescribed protocol provided with the kit."	"RNA was extracted with Trizol reagent, followed by clean-up and DNase I treatment with Illumina TotalPrep RAN amplicaiton kit in accordance with the prescribed protocol provided with the kit."	"RNA was extracted with Trizol reagent, followed by clean-up and DNase I treatment with Illumina TotalPrep RAN amplicaiton kit in accordance with the prescribed protocol provided with the kit."	"RNA was extracted with Trizol reagent, followed by clean-up and DNase I treatment with Illumina TotalPrep RAN amplicaiton kit in accordance with the prescribed protocol provided with the kit."	"RNA was extracted with Trizol reagent, followed by clean-up and DNase I treatment with Illumina TotalPrep RAN amplicaiton kit in accordance with the prescribed protocol provided with the kit."
!Sample_label_ch1	"biotin"	"biotin"	"biotin"	"biotin"	"biotin"	"biotin"
!Sample_label_protocol_ch1	"Biotinylated cRNA were prepared with the Illumina TotalPrep RAN amplicaiton kit for Illumina arrays"	"Biotinylated cRNA were prepared with the Illumina TotalPrep RAN amplicaiton kit for Illumina arrays"	"Biotinylated cRNA were prepared with the Illumina TotalPrep RAN amplicaiton kit for Illumina arrays"	"Biotinylated cRNA were prepared with the Illumina TotalPrep RAN amplicaiton kit for Illumina arrays"	"Biotinylated cRNA were prepared with the Illumina TotalPrep RAN amplicaiton kit for Illumina arrays"	"Biotinylated cRNA were prepared with the Illumina TotalPrep RAN amplicaiton kit for Illumina arrays"
!Sample_taxid_ch1	"9606"	"9606"	"9606"	"9606"	"9606"	"9606"
!Sample_hyb_protocol	"Standard Illumina hybridization protocol"	"Standard Illumina hybridization protocol"	"Standard Illumina hybridization protocol"	"Standard Illumina hybridization protocol"	"Standard Illumina hybridization protocol"	"Standard Illumina hybridization protocol"
!Sample_scan_protocol	"Standard Illumina scanning protocol"	"Standard Illumina scanning protocol"	"Standard Illumina scanning protocol"	"Standard Illumina scanning protocol"	"Standard Illumina scanning protocol"	"Standard Illumina scanning protocol"
!Sample_description	"replicate 1"	"replicate 2"	"replicate 3"	"replicate 1"	"replicate 2"	"replicate 3"
!Sample_data_processing	"The data were normalised using quantile normalisation with GenomeStudio Gene Expression Module v1.0"	"The data were normalised using quantile normalisation with GenomeStudio Gene Expression Module v1.0"	"The data were normalised using quantile normalisation with GenomeStudio Gene Expression Module v1.0"	"The data were normalised using quantile normalisation with GenomeStudio Gene Expression Module v1.0"	"The data were normalised using quantile normalisation with GenomeStudio Gene Expression Module v1.0"	"The data were normalised using quantile normalisation with GenomeStudio Gene Expression Module v1.0"
!Sample_platform_id	"GPL10558"	"GPL10558"	"GPL10558"	"GPL10558"	"GPL10558"	"GPL10558"
!Sample_contact_name	"Yingying,,Hong"	"Yingying,,Hong"	"Yingying,,Hong"	"Yingying,,Hong"	"Yingying,,Hong"	"Yingying,,Hong"
!Sample_contact_email	"20211260009@fudan.edu.cn"	"20211260009@fudan.edu.cn"	"20211260009@fudan.edu.cn"	"20211260009@fudan.edu.cn"	"20211260009@fudan.edu.cn"	"20211260009@fudan.edu.cn"
!Sample_contact_department	"Ophthalmology"	"Ophthalmology"	"Ophthalmology"	"Ophthalmology"	"Ophthalmology"	"Ophthalmology"
!Sample_contact_institute	"Eye and ENT hospital (Fudan university)"	"Eye and ENT hospital (Fudan university)"	"Eye and ENT hospital (Fudan university)"	"Eye and ENT hospital (Fudan university)"	"Eye and ENT hospital (Fudan university)"	"Eye and ENT hospital (Fudan university)"
!Sample_contact_address	"No.83 Fenyang Road"	"No.83 Fenyang Road"	"No.83 Fenyang Road"	"No.83 Fenyang Road"	"No.83 Fenyang Road"	"No.83 Fenyang Road"
!Sample_contact_city	"Shanghai"	"Shanghai"	"Shanghai"	"Shanghai"	"Shanghai"	"Shanghai"
!Sample_contact_zip/postal_code	"200031"	"200031"	"200031"	"200031"	"200031"	"200031"
!Sample_contact_country	"China"	"China"	"China"	"China"	"China"	"China"
!Sample_supplementary_file	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"	"NONE"
!Sample_data_row_count	"47229"	"47229"	"47229"	"47229"	"47229"	"47229"
!series_matrix_table_begin
"ID_REF"	"GSM6588927"	"GSM6588928"	"GSM6588929"	"GSM6588930"	"GSM6588931"	"GSM6588932"
"ILMN_1674187"	3.3537295	0	2.1358094	0.9333943	1.756795	0.021410521
"ILMN_1674190"	0.11953675	0.5081722	2.4596071	0.027999101	2.2056942	0.021410521
"ILMN_1674193"	0.11953675	0.8512749	2.524894	2.9148057	1.4143252	2.2382436
"ILMN_1674201"	5.266672	3.8426747	3.67845	3.8577979	4.727408	3.8577979
"ILMN_1674217"	1.1453543	2.5414476	0.001838514	0.027999101	0.012076396	0.021410521
"ILMN_1674228"	1.9749025	1.7130444	0.001838514	2.4097977	0.9282014	2.4321854
"ILMN_1674231"	0.11953675	4.3970904	3.674454	3.3686738	1.9051594	0.021410521
"ILMN_1674236"	10.099723	9.3765745	10.4519005	12.29491	12.056644	10.019875
"ILMN_1674243"	11.411961	11.063187	9.091054	9.0602455	8.932512	11.153595
"ILMN_1674250"	0.11953675	0.22518454	0.001838514	0.027999101	1.0117131	0.021410521
"ILMN_1674256"	1.9559374	0	0.34470922	0.027999101	0.012076396	2.219132
"ILMN_1674265"	1.9260179	3.6877182	3.845962	3.0122433	3.4716744	4.147889
"ILMN_1674273"	4.7941275	0.7502897	0.001838514	3.30429	3.2477741	0.021410521
"ILMN_1674280"	2.2030454	2.2568636	0.5716883	0.027999101	1.9899579	1.6743714
"ILMN_1674282"	1.2692295	4.1293306	4.400961	5.7243075	5.4421124	3.8842168
"ILMN_1674283"	1.3634498	1.7536678	0.001838514	0.027999101	0.26708198	0.021410521
"ILMN_1674285"	0.11953675	0.89472944	0.001838514	3.5936837	1.4597322	2.2188725
"ILMN_1674293"	1.5435541	4.259093	3.940175	0.027999101	2.4941273	4.658925
"ILMN_1674297"	3.1352825	4.2785897	4.1048417	5.2252045	3.925489	4.2194963
"ILMN_1674302"	5.2648787	5.0811796	5.4070506	5.014142	4.9342494	4.936265
"ILMN_1674308"	4.2369113	0.047449622	3.5268264	3.4115086	3.3419685	2.8283513
"ILMN_1674316"	4.646476	4.3266106	4.518713	4.2630553	4.806895	4.9277163
"ILMN_1674334"	5.902664	5.0131454	5.66516	5.4037504	5.6675043	4.843517
"ILMN_1674337"	0.11953675	4.918727	4.872583	4.432939	4.2930717	5.4967966
"ILMN_1674338"	3.276814	0	3.2803686	1.8048716	1.0481106	3.4414985
"ILMN_1674341"	2.3766375	0.415863	0.001838514	2.1627684	2.5696967	0.021410521
"ILMN_1674343"	3.6801684	2.1463685	3.2298458	5.1264567	3.7576764	2.6402953
"ILMN_1674344"	8.125853	8.172846	7.9614797	8.089486	8.224447	8.182822
"ILMN_1674349"	2.3773656	2.6989806	0.604038	3.0707834	2.1319957	1.8798177
"ILMN_1674353"	0.11953675	0	0.001838514	0.027999101	0.012076396	0.021410521
"ILMN_1674364"	2.8975503	1.7393034	3.2699676	0.027999101	0.27346718	2.7286556
"ILMN_1674365"	0.11953675	0	0.001838514	2.0607128	0.012076396	0.021410521
"ILMN_1674366"	0.11953675	0	0.32965872	0.027999101	0.012076396	0.021410521
"ILMN_1674367"	2.0497384	0	0.001838514	0.027999101	2.6715486	0.021410521
"ILMN_1674373"	0.11953675	0.049435213	0.001838514	0.027999101	0.012076396	0.021410521
"ILMN_1674376"	0.11953675	0.6467446	0.001838514	0.027999101	0.012076396	0.021410521
"ILMN_1674380"	5.5007844	6.129678	6.557478	6.0944595	6.198166	5.981056
"ILMN_1674385"	10.400941	10.456024	10.411842	10.045675	10.15209	10.311642
"ILMN_1674386"	0.11953675	0	0.001838514	0.027999101	0.012076396	0.021410521
"ILMN_1674390"	4.490547	3.4595852	2.9458377	1.5676559	2.832751	3.7303154
"ILMN_1674394"	6.688739	7.1089005	7.4233685	7.3450403	7.482833	6.8770337
"ILMN_1674399"	5.9636555	6.206159	5.695062	6.888777	6.292998	6.337997
"ILMN_1674402"	0.11953675	0	0.001838514	0.027999101	0.012076396	0.021410521
"ILMN_1674405"	2.8945115	3.417445	0.001838514	2.6841543	0.012076396	3.0023942
"ILMN_1674411"	4.4933734	4.4384747	4.3571672	4.0369225	4.2387033	4.061716
"ILMN_1674415"	2.218047	0.39062667	3.5895946	4.14315	3.9594243	2.066012
"ILMN_1674421"	7.138316	7.253969	7.4884124	7.4793224	7.3986406	7.000146
"ILMN_1674434"	1.9888868	0	0.001838514	0.6368193	0.012076396	0.021410521
"ILMN_1674437"	0.11953675	0.41525292	0.001838514	0.027999101	0.012076396	0.021410521
"ILMN_1674440"	0.11953675	0	0.001838514	1.6100514	0.012076396	1.6995399
"ILMN_1674442"	0.11953675	1.6007762	3.122414	2.73145	3.553277	3.4457867
"ILMN_1674447"	0.11953675	0	0.001838514	0.027999101	0.012076396	0.84220356
"ILMN_1674458"	5.2044106	5.5134935	5.1346936	4.83101	4.799987	5.4519105
"ILMN_1674460"	0.11953675	0	0.001838514	0.027999101	0.012076396	0.021410521
"ILMN_1674486"	4.552253	4.673368	4.3083687	3.4179237	4.7918115	3.2537541
"ILMN_1674488"	0.11953675	0	0.001838514	0.027999101	0.98444414	0.021410521
"ILMN_1674491"	2.6536372	2.2354605	2.9718113	3.074852	0.31539175	4.4739485
"ILMN_1674497"	0.11953675	1.7751482	0.001838514	0.027999101	0.894537	0.021410521
"ILMN_1674498"	0.11953675	3.5493186	5.2855797	0.027999101	3.9840746	1.7536678
"ILMN_1674506"	5.6113358	5.205422	4.800682	5.7237754	5.0257835	5.2552605
"ILMN_1674508"	3.8695748	1.8805789	2.3459907	2.9423764	1.4631199	2.4123006
"ILMN_1674519"	0.11953675	0	0.001838514	0.027999101	0.012076396	0.021410521
"ILMN_1674522"	9.696499	9.7603855	9.75194	10.0696745	9.73738	9.426304
"ILMN_1674533"	0.11953675	0	2.3451228	0.027999101	1.8922777	0.021410521
"ILMN_1674538"	0.11953675	2.6202455	3.0075188	3.7675843	1.2926532	0.021410521
"ILMN_1674541"	0.11953675	0	0.001838514	0.027999101	0.012076396	0.021410521
"ILMN_1674543"	0.11953675	0	0.001838514	0.027999101	1.7389107	0.021410521
"ILMN_1674551"	8.4964485	8.262403	8.241528	7.8531785	8.044173	8.308608
"ILMN_1674559"	0.11953675	0.20514572	1.0909321	0.027999101	3.8933191	4.0462184
"ILMN_1674560"	5.870175	5.699836	5.4706564	6.018688	5.6434603	5.8847876
"ILMN_1674563"	0.11953675	0	0.001838514	0.027999101	0.012076396	2.9167418
"ILMN_1674574"	0.11953675	0	0.001838514	1.7803407	0.012076396	0.021410521
"ILMN_1674579"	1.3405608	0	0.001838514	0.027999101	0.9630743	0.021410521
"ILMN_1674580"	8.421884	8.26646	7.6141157	7.168372	7.2613125	8.703149
"ILMN_1674584"	3.2974548	1.9450486	0.001838514	0.9588983	0.012076396	0.021410521
"ILMN_1674587"	0.11953675	0.09458426	0.001838514	0.027999101	0.012076396	0.021410521
"ILMN_1674588"	3.324799	0	2.0713313	0.6534009	0.012076396	0.021410521
"ILMN_1674590"	5.1602407	1.4863856	1.2495143	1.4060752	3.1208496	0.021410521
"ILMN_1674593"	0.11953675	0	0.001838514	0.027999101	0.012076396	0.021410521
"ILMN_1674608"	0.11953675	0	0.001838514	0.027999101	0.012076396	0.021410521
"ILMN_1674609"	10.34622	10.293817	9.197694	10.645524	10.181247	10.418749
"ILMN_1674615"	3.6394374	0	0.7339871	0.027999101	0.012076396	0.8548355
"ILMN_1674620"	6.875426	7.267827	8.42487	7.861644	8.016204	6.740579
"ILMN_1674629"	6.8418093	6.88158	5.401034	6.118423	5.740878	7.0856705
"ILMN_1674633"	1.3713827	3.342114	3.3685627	3.2916625	2.3616428	0.021410521
"ILMN_1674640"	0.11953675	0	0.001838514	0.027999101	0.012076396	0.021410521
"ILMN_1674645"	0.11953675	0	0.001838514	0.027999101	0.012076396	0.021410521
"ILMN_1674646"	0.11953675	0.23050871	0.001838514	0.027999101	0.012076396	0.021410521
"ILMN_1674648"	2.2177072	1.799616	1.3698395	2.2502975	2.6781266	2.4530687
"ILMN_1674650"	8.313995	6.9163766	7.5338483	8.095144	7.6526546	7.2581787
"ILMN_1674652"	4.2561073	2.043799	0.9185861	2.923384	1.0875845	3.5913708
"ILMN_1674658"	0.11953675	0	0.001838514	0.027999101	0.012076396	0.021410521
"ILMN_1674659"	0.11953675	0.0852014	0.001838514	0.027999101	0.012076396	0.021410521
"ILMN_1674661"	11.292555	11.571756	11.608574	9.530483	11.199042	11.751687
"ILMN_1674662"	0.11953675	0	1.5968298	2.7406225	0.012076396	1.1576873
"ILMN_1674663"	2.766146	1.492719	1.9685831	3.4021175	1.4783906	1.0312036
"ILMN_1674665"	0.11953675	0.8808558	1.5880574	3.362571	0.012076396	0.021410521
"ILMN_1674670"	0.11953675	0	0.001838514	0.027999101	0.012076396	0.021410521
"ILMN_1674678"	4.169696	2.5628905	1.0983413	2.9816327	0.012076396	1.6773071
"ILMN_1674685"	3.7780833	3.5559106	0.001838514	2.925084	0.6111403	3.1467605
"ILMN_1674689"	5.614175	3.0937042	1.1607616	2.9902325	0.73750734	2.9525962
"ILMN_1674694"	0.11953675	0.86087906	2.7125113	1.7825849	0.012076396	1.9148561
"ILMN_1674696"	0.11953675	1.62853	0.001838514	0.027999101	0.012076396	0.75862765
"ILMN_1674697"	1.5678439	2.3113692	3.5865748	2.4403381	0.34970072	3.3927937
"ILMN_1674698"	5.704979	5.9247446	5.625077	5.197019	4.9050927	5.761301
"ILMN_1674699"	2.0380368	0.84585834	3.3684294	0.027999101	1.0575297	2.1396778
"ILMN_1674703"	3.6916623	4.066766	3.8645937	4.33082	3.3300533	3.8982573
"ILMN_1674706"	5.2599297	4.2189226	4.610092	6.628125	5.6492825	5.136781
"ILMN_1674710"	4.318792	2.3797107	0.15478522	3.2202077	1.6989743	1.1965839
"ILMN_1674719"	3.8110309	3.370137	5.463619	5.2923155	5.8819423	2.7874718
"ILMN_1674733"	0.11953675	0	1.8749945	1.6439226	0.012076396	0.021410521
"ILMN_1674740"	1.7279068	0.04744647	0.001838514	0.64317393	0.012076396	0.42558572
"ILMN_1674741"	3.7819858	2.8644333	2.9418445	1.7488194	2.3590617	3.6975455
"ILMN_1674747"	3.009237	0	2.3965058	0.027999101	3.024386	2.45772
"ILMN_1674752"	3.0097206	2.2032096	2.285188	0.027999101	0.012076396	1.7532263
"ILMN_1674756"	2.9658678	0.037119884	2.5622337	1.3335633	0.9231272	2.191693
"ILMN_1674758"	4.9842844	3.0093756	2.6584938	3.177511	0.012076396	3.664492
"ILMN_1674759"	4.6838636	3.836232	3.6697068	4.7218	4.4772396	4.432939
"ILMN_1674763"	0.11953675	0.82676566	0.001838514	0.027999101	0.012076396	0.021410521
"ILMN_1674768"	6.3311	6.4088573	6.1643667	6.7139025	6.9389815	6.2983637
"ILMN_1674774"	0.11953675	0	0.001838514	0.027999101	0.012076396	0.021410521
"ILMN_1674778"	2.145353	3.5011146	2.6758163	0.027999101	0.012076396	3.145131
"ILMN_1674780"	0.11953675	4.7282844	5.5026693	2.7955737	4.205001	3.6275856
"ILMN_1674782"	4.9645967	2.4310224	2.6840167	2.0520124	1.1300397	3.0184445
"ILMN_1674785"	0.11953675	0	2.0311346	0.027999101	0.012076396	0.021410521
"ILMN_1674787"	3.3688674	3.0322282	1.2830706	2.3959384	2.2677865	1.9993961
"ILMN_1674789"	3.167775	3.5057943	2.69424	2.126268	2.0746496	3.7505693
"ILMN_1674790"	3.4126637	0	0.20810482	1.9730325	1.8146504	0.021410521
"ILMN_1674793"	0.11953675	0	0.001838514	0.027999101	0.012076396	0.021410521
"ILMN_1674795"	3.9665601	1.7936631	2.7527936	3.1865482	3.3668857	2.4824102
"ILMN_1674801"	4.1856337	3.371073	2.4618666	1.7968628	2.343132	1.5511365
"ILMN_1674811"	0.11953675	0	0.001838514	0.027999101	0.012076396	0.021410521
"ILMN_1674816"	0.11953675	0	3.0930703	0.027999101	0.012076396	1.931866
"ILMN_1674817"	7.2249284	7.5217643	6.4288607	6.3367605	6.233501	8.111301
"ILMN_1674825"	2.952743	1.1253108	1.8933525	2.1862168	3.0543022	2.966223
"ILMN_1674827"	3.6729977	3.098869	2.6287582	2.969841	4.2673736	2.75568
"ILMN_1674837"	3.0118434	1.0946227	2.1064353	3.200839	2.5820048	2.6043057
"ILMN_1674838"	3.1258016	2.6804023	2.644733	2.8211133	3.9456537	2.9874089
"ILMN_1674853"	0.11953675	0	0.001838514	2.477664	3.6275856	3.0734088
"ILMN_1674855"	0.11953675	2.9299572	3.025314	0.027999101	1.9276694	2.9179842
"ILMN_1674859"	5.6758695	5.4004602	2.0380368	0.027999101	3.239979	5.883424
"ILMN_1674866"	7.4386415	7.5225134	7.2468596	7.6373053	7.5667973	7.556829
"ILMN_1674870"	2.9881191	0	0.001838514	0.027999101	3.831297	3.1549525
"ILMN_1674874"	9.250337	9.252127	9.530483	9.12526	9.535638	9.217156
"ILMN_1674878"	1.8582652	2.0802698	1.2609777	0.027999101	1.0666517	0.021410521
"ILMN_1674881"	0.11953675	0	2.6901684	2.8487864	1.8438067	3.8337803
"ILMN_1674882"	3.1571445	2.6525903	0.001838514	0.027999101	2.978685	3.2029471
"ILMN_1674891"	2.482804	2.3955383	0.64301884	1.2379962	3.5784862	0.9715092
"ILMN_1674893"	3.3767025	2.6475794	3.0773466	2.628301	0.012076396	2.0138936
"ILMN_1674908"	2.530918	3.5483637	2.8513005	3.8985164	0.012076396	0.021410521
"ILMN_1674924"	1.4871191	0	2.865241	0.027999101	2.1229758	2.7085392
"ILMN_1674925"	0.11953675	0	2.2383544	3.2334247	1.7733986	0.021410521
"ILMN_1674926"	0.11953675	0	0.001838514	0.027999101	0.012076396	0.021410521
"ILMN_1674934"	0.11953675	0	0.001838514	0.027999101	0.012076396	0.021410521
"ILMN_1674941"	6.6680307	6.54522	7.206141	7.5413284	7.4852705	6.3273807
"ILMN_1674949"	0.11953675	2.257049	0.001838514	2.9406195	2.2947285	1.5519828
"ILMN_1674953"	0.11953675	1.8932045	0.001838514	0.027999101	0.012076396	0.021410521
"ILMN_1674955"	2.1319957	0	1.99891	0.027999101	0.012076396	0.021410521
"ILMN_1674967"	2.5781221	3.6008694	3.313194	3.6317077	3.0756767	4.6198955
"ILMN_1674975"	3.5818105	0.13633114	2.723448	3.0046356	3.1204684	3.688252
"ILMN_1674983"	6.160707	5.1096506	5.1991615	4.6255946	5.4492536	5.5583696
"ILMN_1674984"	0.11953675	1.1841544	2.3152444	0.027999101	0.012076396	0.021410521
"ILMN_1674985"	2.3379514	3.2182355	8.0254755	4.0475874	7.2035646	2.5962772
"ILMN_1674988"	4.339713	1.3796549	1.8299266	3.3380032	1.9309176	0.021410521
"ILMN_1674992"	0.11953675	0	0.001838514	0.027999101	2.9640715	0.021410521
"ILMN_1674996"	2.896239	1.6828743	2.2284749	0.027999101	3.292602	2.6437476
"ILMN_1674997"	1.7322985	0.6687655	5.1156125	2.0105124	4.6454406	0.021410521
"ILMN_1675007"	0.11953675	4.101401	2.7976089	4.1466064	2.7713022	3.1978679
"ILMN_1675008"	0.11953675	2.9230242	3.7992046	3.671963	4.3630705	3.412476
"ILMN_1675009"	0.11953675	0	0.001838514	0.027999101	0.012076396	0.021410521
"ILMN_1675013"	0.11953675	0	2.2996519	1.5462543	2.3702438	3.0301943
"ILMN_1675015"	0.11953675	0	2.1440694	0.027999101	0.012076396	0.021410521
"ILMN_1675018"	0.11953675	0	0.001838514	0.027999101	0.44183576	0.021410521
"ILMN_1675024"	7.328724	6.489217	6.3207684	5.1346936	5.940169	7.0624228
"ILMN_1675025"	0.11953675	3.5018187	1.601561	3.4543753	3.3359067	3.1450152
"ILMN_1675038"	7.8556423	7.274159	7.739289	7.9941797	7.7184787	7.564578
"ILMN_1675048"	0.11953675	2.3791966	2.6150365	1.9503131	3.2094738	2.272332
"ILMN_1675053"	1.5568211	0	0.001838514	0.6723941	0.8747851	1.5868975
"ILMN_1675055"	4.634643	5.5087624	5.4973936	5.4881105	5.4633074	5.4249535
"ILMN_1675057"	0.11953675	0	2.3623266	0.027999101	0.012076396	0.021410521
"ILMN_1675062"	5.0736656	5.755513	4.7117333	5.1705723	5.0919666	5.4610944
"ILMN_1675082"	3.3218186	1.2051382	1.3301091	3.4248927	2.2130377	3.1298683
"ILMN_1675083"	3.9319444	4.4716663	3.9722168	2.8347936	0.7367415	4.945367
"ILMN_1675085"	6.028489	5.906169	5.9399824	6.636169	5.856315	6.402536
"ILMN_1675086"	1.3360232	0.22520141	3.6180823	0.027999101	0.012076396	0.021410521
"ILMN_1675092"	0.11953675	0	0.001838514	0.027999101	0.012076396	0.021410521
"ILMN_1675097"	2.533101	0	0.001838514	1.0226157	0.012076396	0.021410521
"ILMN_1675099"	2.8739367	0.11176916	1.4933407	3.1455436	1.8339708	0.44129765
"ILMN_1675100"	0.11953675	2.701864	1.156088	0.60689074	1.3219389	1.8805789
"ILMN_1675106"	0.11953675	2.9228928	3.3019993	2.7080014	3.234916	2.2362092
"ILMN_1675117"	4.383844	3.846632	4.840581	5.0530086	3.2973187	5.105908
"ILMN_1675124"	6.755312	7.6190057	7.502571	5.4174147	5.981264	6.6728396
"ILMN_1675127"	0.11953675	2.1297572	3.7823205	2.3824985	3.206594	0.021410521
"ILMN_1675130"	7.9521146	8.274744	8.548875	6.5272946	7.7072287	7.767204
"ILMN_1675131"	6.674298	6.3814254	6.373555	6.543819	6.264202	6.7428036
"ILMN_1675135"	0.11953675	1.2633877	1.2469409	0.027999101	2.985192	0.021410521
"ILMN_1675146"	0.11953675	1.8357064	2.24831	2.041707	0.012076396	0.021410521
"ILMN_1675150"	2.0610962	4.93853	4.3422475	5.271413	4.9307775	5.2458315
"ILMN_1675156"	0.11953675	3.6030765	3.3447356	3.8155909	3.2607214	4.2157803
"ILMN_1675162"	0.11953675	0	0.001838514	0.027999101	2.626804	1.7589097
"ILMN_1675165"	4.052391	2.2052665	2.7950692	0.027999101	3.0809615	3.6193213
"ILMN_1675168"	0.11953675	0	0.99715877	4.440262	0.901648	2.7525187
"ILMN_1675172"	3.8458354	3.8321943	2.8069685	0.5693044	2.2654688	3.8099506
"ILMN_1675173"	1.8389611	1.3231459	0.001838514	2.5320473	2.9320345	0.021410521
"ILMN_1675181"	1.9265301	1.1581429	2.2023153	2.8696506	3.265501	1.8194458
"ILMN_1675186"	6.041761	6.1600413	6.074953	6.885783	6.5144677	6.095546
"ILMN_1675188"	0.11953675	0	0.001838514	1.5112287	0.012076396	0.61532366
"ILMN_1675190"	1.2228653	1.5487111	1.2334653	0.86485267	2.6953328	2.6422682
"ILMN_1675191"	0.11953675	0	0.001838514	0.027999101	0.012076396	0.021410521
"ILMN_1675192"	1.3829349	2.9170673	0.83901876	1.896433	1.2232783	3.1767113
"ILMN_1675204"	0.11953675	0	0.001838514	0.027999101	0.012076396	0.021410521
"ILMN_1675206"	0.11953675	2.5216987	0.001838514	1.8525563	1.8978692	0.021410521
"ILMN_1675210"	0.11953675	0	0.001838514	1.4504148	0.012076396	0.021410521
"ILMN_1675219"	3.8722315	0	1.5431271	0.027999101	2.2805424	1.2508512
"ILMN_1675221"	3.0379045	0	0.5713908	1.4665644	0.5062185	0.021410521
"ILMN_1675222"	5.7914248	4.3133454	2.2531605	4.139044	3.703878	5.199656
"ILMN_1675237"	0.11953675	0	0.001838514	0.027999101	0.012076396	0.021410521
"ILMN_1675239"	7.441575	7.0517616	7.1592083	7.3198924	6.9299026	7.7508335
"ILMN_1675249"	2.8363256	0	0.001838514	0.027999101	0.012076396	0.021410521
"ILMN_1675258"	6.6623793	6.033115	6.869019	5.2749853	6.485377	6.554448
"ILMN_1675266"	4.9459743	5.5825953	4.9976654	5.37006	5.418585	5.911111
"ILMN_1675268"	5.512111	7.087967	6.0720263	5.987527	5.3746986	6.5346375
